t_ms,PWM,Presion_kPa
10,0,0.781
20,0,0.781
30,0,0.781
40,0,0.781
50,0,0.781
60,0,0.781
70,0,0.781
80,0,0.781
90,0,0.781
100,0,0.781
110,0,0.781
120,0,0.781
130,0,0.781
140,0,0.781
150,0,0.781
160,0,0.781
170,0,0.781
180,0,0.781
190,0,0.781
200,0,0.781
210,0,0.781
220,0,0.781
230,0,0.781
240,0,0.781
250,0,0.781
260,0,0.781
270,0,0.781
280,0,0.781
290,0,0.781
300,0,0.781
310,0,0.781
320,0,0.781
330,0,0.781
340,0,0.781
350,0,0.781
360,0,0.781
370,0,0.781
380,0,0.781
390,0,0.781
400,0,0.781
410,0,0.781
420,0,0.781
430,0,0.781
440,0,0.781
450,0,0.781
460,0,0.781
470,0,0.781
480,0,0.781
490,0,0.781
500,0,0.781
510,0,0.781
520,0,0.781
530,0,0.781
540,0,0.781
550,0,0.781
560,0,0.781
570,0,0.781
580,0,0.781
590,0,0.781
600,0,0.781
610,0,0.781
620,0,0.781
630,0,0.781
640,0,0.781
650,0,0.781
660,0,0.781
670,0,0.781
680,0,0.781
690,0,0.781
700,0,0.781
710,0,0.781
720,0,0.781
730,0,0.781
740,0,0.781
750,0,0.781
760,0,0.781
770,0,0.781
780,0,0.781
790,0,0.781
800,0,0.781
810,0,0.781
820,0,0.781
830,0,0.781
840,0,0.781
850,0,0.781
860,0,0.781
870,0,0.781
880,0,0.781
890,0,0.781
900,0,0.781
910,0,0.781
920,0,0.781
930,0,0.781
940,0,0.781
950,0,0.781
960,0,0.781
970,0,0.781
980,0,0.781
990,0,0.781
1000,0,0.781
1010,0,0.781
1020,0,0.781
1030,0,0.781
1040,0,0.781
1050,0,0.781
1060,0,0.781
1070,0,0.781
1080,0,0.781
1090,0,0.781
1100,0,0.781
1110,0,0.781
1120,0,0.781
1130,0,0.781
1140,0,0.781
1150,0,0.781
1160,0,0.781
1170,0,0.781
1180,0,0.781
1190,0,0.781
1200,0,0.781
1210,0,0.781
1220,0,0.781
