t_ms,PWM,Presion_kPa
10,0,3.244
20,0,3.231
30,0,3.256
40,0,3.256
50,0,3.238
60,0,3.238
70,0,3.256
80,0,3.256
90,0,3.225
100,0,3.231
110,0,3.225
120,0,3.225
130,0,3.244
140,0,3.238
150,0,3.231
160,0,3.213
170,0,3.219
180,0,3.225
190,0,3.225
200,0,3.225
210,0,3.225
220,0,3.225
230,0,3.244
240,0,3.238
250,0,3.244
260,0,3.238
270,0,3.231
280,0,3.231
290,0,3.238
300,0,3.238
310,0,3.238
320,0,3.250
330,0,3.250
340,0,3.256
350,0,3.250
360,0,3.250
370,0,3.219
380,0,3.250
390,0,3.244
400,0,3.231
410,0,3.244
420,0,3.244
430,0,3.256
440,0,3.244
450,0,3.256
460,0,3.244
470,0,3.250
480,0,3.263
490,0,3.250
500,0,3.263
510,0,3.256
520,0,3.269
530,0,3.256
540,0,3.250
550,0,3.244
560,0,3.238
570,0,3.238
580,0,3.244
590,0,3.250
600,0,3.263
610,0,3.250
620,0,3.256
630,0,3.238
640,0,3.275
650,0,3.250
660,0,3.238
670,0,3.244
680,0,3.263
690,0,3.244
700,0,3.250
710,0,3.250
720,0,3.269
730,0,3.244
740,0,3.250
750,0,3.250
760,0,3.263
770,0,3.238
780,0,3.263
790,0,3.250
800,0,3.238
810,0,3.256
820,0,3.238
830,0,3.256
840,0,3.225
850,0,3.238
860,0,3.256
870,0,3.275
880,0,3.275
890,0,3.250
900,0,3.263
910,0,3.250
920,0,3.256
930,0,3.275
940,0,3.250
950,0,3.250
960,0,3.263
970,0,3.250
980,0,3.281
990,0,3.275
1000,0,3.275
1010,0,3.256
1020,0,3.256
1030,0,3.256
1040,0,3.250
1050,0,3.256
1060,0,3.250
1070,0,3.250
1080,0,3.250
1090,0,3.250
1100,0,3.269
1110,0,3.269
1120,0,3.250
1130,0,3.250
1140,0,3.263
1150,0,3.225
1160,0,3.250
1170,0,3.250
1180,0,3.238
1190,0,3.250
1200,0,3.219
1210,0,3.231
1220,0,3.238
1230,0,3.238
1240,0,3.219
1250,0,3.231
1260,0,3.238
1270,0,3.231
1280,0,3.231
1290,0,3.231
1300,0,3.225
1310,0,3.238
1320,0,3.238
1330,0,3.244
1340,0,3.244
1350,0,3.244
1360,0,3.244
1370,0,3.231
1380,0,3.238
1390,0,3.250
1400,0,3.231
1410,0,3.244
1420,0,3.219
1430,0,3.231
1440,0,3.219
1450,0,3.225
1460,0,3.231
1470,0,3.244
1480,0,3.250
1490,0,3.238
1500,0,3.225
1510,0,3.231
