t_ms,PWM,Presion_kPa
10,0,0.269
20,0,-0.469
30,0,-0.462
40,0,-0.494
50,0,-0.487
60,0,-0.55
70,0,-0.594
80,0,-0.581
90,0,-0.6
100,0,-0.569
110,0,-0.5
120,0,-0.556
130,0,-0.506
140,0,-0.556
150,0,-0.562
160,0,-0.562
170,0,-0.55
180,0,-0.525
190,0,-0.525
200,0,-0.531
210,0,-0.537
220,0,-0.525
230,0,-0.506
240,0,-0.569
250,0,-0.6
260,0,-0.581
270,0,-0.581
280,0,-0.562
290,0,-0.537
300,0,-0.531
310,0,-0.531
320,0,-0.587
330,0,-0.556
340,0,-0.575
350,0,-0.637
360,0,-0.625
370,0,-0.619
380,0,-0.619
390,0,-0.606
400,0,-0.612
410,0,-0.619
420,0,-0.594
430,0,-0.556
440,0,-0.531
450,0,-0.587
460,0,-0.587
470,0,-0.594
480,0,-0.562
490,0,-0.5
500,0,-0.506
510,0,-0.481
520,0,-0.494
530,0,-0.581
540,0,-0.55
550,0,-0.537
560,0,-0.481
570,0,-0.519
580,0,-0.531
590,0,-0.594
600,0,-0.587
610,0,-0.562
620,0,-0.581
630,0,-0.581
640,0,-0.587
650,0,-0.556
660,0,-0.587
670,0,-0.6
680,0,-0.55
690,0,-0.512
700,0,-0.506
710,0,-0.575
720,0,-0.594
730,0,-0.544
740,0,-0.594
750,0,-0.537
760,0,-0.656
770,0,-0.6
780,0,-0.519
790,0,-0.525
800,0,-0.55
810,0,-0.531
820,0,-0.556
830,0,-0.512
840,0,-0.619
850,0,-0.519
860,0,-0.494
870,0,-0.531
880,0,0.35
890,0,2.913
900,0,1.713
910,0,1.713
920,0,1.213
930,0,3.581
940,0,3.55
950,0,3.644
960,0,2.631
970,0,2.444
980,0,3.319
990,0,4.238
1000,0,3.994
1010,0,2.475
1020,0,1.544
1030,0,2.606
1040,0,1.981
1050,0,1.481
1060,0,0.981
1070,0,0.919
1080,0,0.813
1090,0,0.856
1100,0,2.444
1110,0,1.706
1120,0,1.394
1130,0,1.35
1140,0,1.244
1150,0,1.194
1160,0,1.013
1170,0,0.938
1180,0,2.15
1190,0,2.088
1200,0,1.819
1210,0,1.838
1220,0,1.644
1230,0,1.45
1240,0,1.069
1250,0,1.588
1260,0,1.313
1270,0,1.363
1280,0,2.119
1290,0,2.294
1300,0,1.669
1310,0,1.488
1320,0,1.181
1330,0,1.238
1340,0,0.906
1350,0,0.844
1360,0,0.8
1370,0,0.606
1380,0,0.513
1390,0,0.425
1400,0,-0.544
1410,0,-0.544
1420,0,-0.55
1430,0,-0.587
1440,0,-0.569
1450,0,-0.587
1460,0,-0.544
1470,0,-0.525
1480,0,-0.581
1490,0,-0.612
1500,0,-0.6
1510,0,-0.619
1520,0,-0.65
1530,0,-0.587
1540,0,-0.619
1550,0,-0.587
1560,0,-0.556
1570,0,-0.725
1580,0,-0.687
1590,0,-0.687
1600,0,-0.712
1610,0,-0.65
1620,0,-0.656
1630,0,-0.669
1640,0,-0.65
1650,0,-0.737
1660,0,-0.719
1670,0,-0.681
1680,0,-0.681
1690,0,-0.687
1700,0,-0.669
1710,0,-0.681
1720,0,-0.662
1730,0,-0.662
1740,0,-0.7
1750,0,-0.725
1760,0,-0.731
1770,0,-0.744
1780,0,-0.787
1790,0,-0.706
1800,0,-0.737
1810,0,-0.775
1820,0,-0.787
1830,0,-0.781
1840,0,-0.762
1850,0,-0.725
1860,0,-0.812
1870,0,-0.775
1880,0,-0.781
1890,0,-0.787
1900,0,-0.781
1910,0,-0.75
1920,0,-0.844
1930,0,-0.769
1940,0,-0.787
1950,0,-0.781
1960,0,-0.706
1970,0,-0.712
1980,0,-0.781
1990,0,-0.794
2000,0,-0.719
2010,0,-0.787
2020,0,-0.737
2030,0,-0.769
2040,0,-0.831
2050,0,-0.769
2060,0,-0.762
2070,0,-0.781
2080,0,-0.8
2090,0,-0.719
2100,0,-0.756
2110,0,-0.819
2120,0,-0.769
2130,0,-0.806
2140,0,-0.806
2150,0,-0.837
2160,0,-0.862
2170,0,-0.887
2180,0,-0.881
2190,0,-0.906
2200,0,-0.85
2210,0,-0.9
2220,0,-0.875
2230,0,-0.837
2240,0,-0.844
2250,0,-0.875
2260,0,-0.912
2270,0,-0.856
2280,0,-0.9
2290,0,-0.919
2300,0,-0.9
2310,0,-0.925
2320,0,-0.925
2330,0,-0.969
2340,0,-0.906
2350,0,-0.919
2360,0,-0.931
2370,0,-0.944
2380,0,-0.944
2390,0,-0.95
2400,0,-0.931
2410,0,-0.919
2420,0,-0.987
2430,0,-0.987
2440,0,-0.956
2450,0,-0.912
2460,0,-0.906
2470,0,-0.969
2480,0,-0.919
2490,0,-0.894
2500,0,-0.887
2510,0,-0.881
2520,0,-0.869
2530,0,-0.881
2540,0,-0.831
2550,0,-0.887
2560,0,-0.819
2570,0,-0.787
2580,0,-0.806
2590,0,-0.706
2600,0,-0.712
2610,0,-0.731
2620,0,-0.744
2630,0,-0.712
2640,0,-0.75
2650,0,-0.706
2660,0,-0.706
2670,0,-0.762
2680,0,-0.762
2690,0,-0.781
2700,0,-0.806
2710,0,-0.737
2720,0,-0.756
2730,0,-0.75
2740,0,-0.819
2750,0,-0.781
2760,0,-0.781
2770,0,-0.756
2780,0,-0.75
2790,0,-0.831
2800,0,-0.844
2810,0,-0.819
2820,0,-0.794
2830,0,-0.869
2840,0,-0.85
2850,0,-0.844
2860,0,-0.919
2870,0,-0.881
2880,0,-0.931
2890,0,-0.862
2900,0,-0.969
2910,0,-0.931
2920,0,-0.906
2930,0,-0.887
2940,0,-0.881
2950,0,-0.85
2960,0,-0.862
2970,0,-0.95
2980,0,-0.906
2990,0,-0.869
3000,0,-0.912
3010,0,-0.962
3020,0,-0.937
3030,0,-0.925
3040,0,-0.906
3050,0,-0.894
3060,0,-0.919
3070,0,-1.006
3080,0,-1.019
3090,0,-0.987
3100,0,-1.025
3110,0,-1.037
3120,0,-1.031
3130,0,-0.987
3140,0,-0.95
3150,0,-0.994
3160,0,-0.962
3170,0,-0.962
3180,0,-0.975
3190,0,-1
3200,0,-0.919
3210,0,-1.012
3220,0,-0.994
3230,0,-1.037
3240,0,-1
3250,0,-0.975
3260,0,-1.069
3270,0,-1.075
3280,0,-1.087
3290,0,-1.1
3300,0,-1.212
3310,0,-1.181
3320,0,-1.2
3330,0,-1.275
3340,0,-1.287
3350,0,-1.25
3360,0,-1.244
3370,0,-1.3
3380,0,-1.306
3390,0,-1.281
3400,0,-1.269
3410,0,-1.287
3420,0,-1.337
3430,0,-1.275
3440,0,-1.387
3450,0,-1.4
3460,0,-1.462
3470,0,-1.45
3480,0,-1.512
3490,0,-1.5
3500,0,-1.562
3510,0,-1.537
3520,0,-1.531
3530,0,-1.694
3540,0,-1.744
3550,0,-1.819
3560,0,-1.875
3570,0,-1.887
3580,0,-2.325
3590,0,-2.269
3600,0,-2.725
3610,0,-3.056
3620,0,-3.85
3630,0,-4.106
3640,0,-3.856
3650,0,-4.944
3660,0,-4.369
3670,0,-2.887
3680,0,-2.919
3690,0,-3.119
3700,0,-3.075
3710,0,-3.306
3720,0,-3.137
3730,0,-3.506
3740,0,-3.781
3750,0,-3.75
3760,0,-3.737
3770,0,-3.725
3780,0,-3.869
3790,0,-3.75
3800,0,-3.981
3810,0,-3.887
3820,0,-4.862
3830,0,-4.1
3840,0,-4.294
3850,0,-4.662
3860,0,-2.062
3870,0,-2.225
3880,0,-2.325
3890,0,-2.6
3900,0,-2.75
3910,0,-3.037
3920,0,-2.781
3930,0,-3.187
3940,0,-3.081
3950,0,-3.087
3960,0,-3.05
3970,0,-3.525
3980,0,-3.781
3990,0,-4.512
4000,0,-4.4
4010,0,-4.737
4020,0,-6.675
4030,0,-7.225
4040,0,-11.019
4050,0,-9.212
4060,0,-10.219
4070,0,-10.175
4080,0,-10.031
4090,0,-10.231
4100,0,-9.725
4110,0,-9.662
4120,0,-9.775
4130,0,-9.406
4140,0,-9.537
4150,0,-9.65
4160,0,-9.562
4170,0,-9.544
4180,0,-9.637
4190,0,-9.544
4200,0,-9.462
4210,0,-9.662
