t_ms,PWM,Presion_kPa
10,0,3.275
20,0,3.250
30,0,3.256
40,0,3.250
50,0,3.250
60,0,3.238
70,0,3.263
80,0,3.244
90,0,3.250
100,0,3.250
110,0,3.250
120,0,3.269
130,0,3.250
140,0,3.250
150,0,3.256
160,0,3.263
170,0,3.263
180,0,3.263
190,0,3.263
200,0,3.269
210,0,3.263
220,0,3.263
230,0,3.256
240,0,3.256
250,0,3.263
260,0,3.256
270,0,3.263
280,0,3.263
290,0,3.263
300,0,3.263
310,0,3.263
320,0,3.269
330,0,3.269
340,0,3.269
350,0,3.256
360,0,3.250
370,0,3.256
380,0,3.256
390,0,3.263
400,0,3.269
410,0,3.263
420,0,3.269
430,0,3.269
440,0,3.269
450,0,3.288
460,0,3.269
470,0,3.263
480,0,3.269
490,0,3.269
500,0,3.263
510,0,3.269
520,0,3.263
530,0,3.263
540,0,3.263
550,0,3.256
560,0,3.256
570,0,3.269
580,0,3.256
590,0,3.263
600,0,3.263
610,0,3.269
620,0,3.263
630,0,3.269
640,0,3.263
650,0,3.275
660,0,3.250
670,0,3.250
680,0,3.250
690,0,3.250
700,0,3.244
710,0,3.269
720,0,3.263
730,0,3.256
740,0,3.263
750,0,3.263
760,0,3.263
770,0,3.256
780,0,3.275
790,0,3.244
800,0,3.263
810,0,3.256
820,0,3.250
830,0,3.263
840,0,3.256
850,0,3.238
860,0,3.250
870,0,3.244
880,0,3.250
890,0,3.244
900,0,3.263
910,0,3.263
920,0,3.263
930,0,3.269
940,0,3.263
950,0,3.256
960,0,3.250
970,0,3.250
980,0,3.263
990,0,3.238
1000,0,3.256
1010,0,3.250
1020,0,3.269
1030,0,3.250
1040,0,3.256
1050,0,3.263
1060,0,3.256
1070,0,3.263
1080,0,3.256
1090,0,3.250
1100,0,3.250
1110,0,3.263
1120,0,3.256
1130,0,3.256
1140,0,3.244
1150,0,3.244
1160,0,3.238
1170,0,3.244
1180,0,3.231
1190,0,3.256
1200,0,3.250
1210,0,3.244
1220,0,3.256
1230,0,3.263
1240,0,3.250
1250,0,3.263
1260,0,3.244
1270,0,3.244
1280,0,3.244
1290,0,3.250
1300,0,3.238
1310,0,3.256
1320,0,3.256
1330,0,3.256
1340,0,3.256
1350,0,3.256
1360,0,3.275
1370,0,3.263
1380,0,3.256
1390,0,3.256
1400,0,3.256
1410,0,3.256
1420,0,3.244
1430,0,3.256
1440,0,3.269
1450,0,3.281
1460,0,3.331
1470,0,3.331
1480,0,3.313
1490,0,3.319
1500,0,3.319
1510,0,3.325
1520,0,3.319
1530,0,3.319
1540,0,3.313
1550,0,3.313
1560,0,3.331
1570,0,3.313
1580,0,3.313
1590,0,3.306
1600,0,3.313
1610,0,3.319
1620,0,3.319
1630,0,3.325
1640,0,3.325
1650,0,3.313
1660,0,3.331
1670,0,3.325
1680,0,3.313
1690,0,3.313
1700,0,3.319
1710,0,3.319
1720,0,3.313
1730,0,3.331
1740,0,3.331
1750,0,3.325
1760,0,3.338
1770,0,3.325
1780,0,3.325
1790,0,3.306
1800,0,3.319
1810,0,3.319
1820,0,3.319
1830,0,3.306
1840,0,3.319
1850,0,3.325
1860,0,3.319
1870,0,3.325
1880,0,3.325
1890,0,3.319
1900,0,3.313
1910,0,3.319
1920,0,3.306
1930,0,3.313
1940,0,3.319
1950,0,3.331
1960,0,3.325
1970,0,3.319
1980,0,3.313
1990,0,3.313
2000,0,3.306
2010,0,3.313
2020,0,3.325
2030,0,3.313
2040,0,3.313
2050,0,3.319
2060,0,3.331
2070,0,3.325
2080,0,3.319
2090,0,3.319
2100,0,3.319
2110,0,3.319
2120,0,3.238
2130,0,3.250
2140,0,3.256
2150,0,3.263
2160,0,3.263
2170,0,3.256
2180,0,3.244
2190,0,3.238
2200,0,3.250
2210,0,3.256
2220,0,3.263
2230,0,3.250
2240,0,3.256
2250,0,3.250
2260,0,3.263
2270,0,3.250
2280,0,3.244
2290,0,3.250
2300,0,3.256
2310,0,3.244
2320,0,3.250
2330,0,3.256
2340,0,3.250
2350,0,3.250
2360,0,3.263
2370,0,3.250
2380,0,3.244
2390,0,3.250
2400,0,3.256
2410,0,3.250
2420,0,3.250
2430,0,3.250
2440,0,3.281
2450,0,3.263
2460,0,3.269
2470,0,3.250
2480,0,3.256
2490,0,3.256
2500,0,3.256
2510,0,3.250
2520,0,3.256
2530,0,3.256
2540,0,3.256
2550,0,3.275
2560,0,3.269
2570,0,3.269
2580,0,3.256
2590,0,3.256
2600,0,3.256
2610,0,3.256
2620,0,3.256
2630,0,3.263
2640,0,3.269
2650,0,3.269
2660,0,3.269
2670,0,3.275
2680,0,3.263
2690,0,3.269
2700,0,3.250
2710,0,3.263
2720,0,3.269
2730,0,3.256
2740,0,3.256
2750,0,3.263
2760,0,3.263
2770,0,3.281
2780,0,3.275
2790,0,3.269
2800,0,3.244
2810,0,3.256
2820,0,3.256
2830,0,3.250
2840,0,3.250
2850,0,3.269
2860,0,3.269
2870,0,3.275
2880,0,3.269
2890,0,3.256
2900,0,3.269
2910,0,3.275
2920,0,3.269
2930,0,3.256
2940,0,3.263
2950,0,3.263
2960,0,3.269
2970,0,3.281
2980,0,3.275
2990,0,3.281
3000,0,3.281
3010,0,3.288
3020,0,3.269
3030,0,3.263
3040,0,3.269
3050,0,3.288
3060,0,3.275
3070,0,3.275
3080,0,3.269
3090,0,3.275
3100,0,3.281
3110,0,3.269
3120,0,3.263
3130,0,3.263
3140,0,3.269
3150,0,3.269
3160,0,3.281
3170,0,3.281
3180,0,3.263
3190,0,3.256
3200,0,3.275
3210,0,3.281
3220,0,3.269
3230,0,3.269
3240,0,3.263
3250,0,3.263
3260,0,3.275
3270,0,3.269
3280,0,3.275
3290,0,3.281
3300,0,3.281
3310,0,3.275
3320,0,3.269
3330,0,3.263
3340,0,3.269
3350,0,3.263
3360,0,3.263
3370,0,3.269
3380,0,3.288
3390,0,3.275
3400,0,3.281
3410,0,3.281
3420,0,3.269
3430,0,3.288
3440,0,3.325
3450,0,3.331
3460,0,3.325
3470,0,3.331
3480,0,3.338
3490,0,3.338
3500,0,3.325
3510,0,3.338
3520,0,3.325
3530,0,3.325
3540,0,3.319
3550,0,3.338
3560,0,3.338
3570,0,3.331
3580,0,3.325
3590,0,3.344
3600,0,3.325
3610,0,3.344
3620,0,3.344
3630,0,3.344
3640,0,3.325
3650,0,3.331
3660,0,3.331
3670,0,3.331
3680,0,3.331
3690,0,3.325
3700,0,3.338
3710,0,3.344
3720,0,3.338
3730,0,3.331
3740,0,3.338
3750,0,3.344
3760,0,3.344
3770,0,3.331
3780,0,3.331
3790,0,3.331
3800,0,3.338
3810,0,3.325
3820,0,3.331
3830,0,3.331
3840,0,3.319
3850,0,3.338
3860,0,3.331
3870,0,3.319
3880,0,3.331
3890,0,3.338
3900,0,3.338
3910,0,3.338
3920,0,3.344
3930,0,3.331
3940,0,3.331
3950,0,3.331
3960,0,3.338
3970,0,3.331
3980,0,3.325
3990,0,3.325
4000,0,3.325
4010,0,3.344
4020,0,3.325
4030,0,3.331
4040,0,3.319
4050,0,3.331
4060,0,3.325
4070,0,3.325
4080,0,3.331
4090,0,3.350
4100,0,3.294
4110,0,3.256
4120,0,3.263
4130,0,3.256
4140,0,3.256
4150,0,3.256
4160,0,3.256
4170,0,3.256
4180,0,3.250
4190,0,3.256
4200,0,3.256
4210,0,3.269
4220,0,3.263
4230,0,3.263
4240,0,3.256
4250,0,3.256
4260,0,3.244
4270,0,3.256
4280,0,3.250
4290,0,3.263
4300,0,3.250
4310,0,3.250
4320,0,3.256
4330,0,3.256
4340,0,3.250
4350,0,3.256
4360,0,3.269
4370,0,3.244
4380,0,3.250
4390,0,3.250
4400,0,3.256
4410,0,3.256
4420,0,3.256
4430,0,3.288
4440,0,3.338
4450,0,3.331
4460,0,3.331
4470,0,3.338
4480,0,3.338
4490,0,3.325
4500,0,3.331
4510,0,3.338
4520,0,3.350
4530,0,3.331
4540,0,3.350
4550,0,3.325
4560,0,3.344
4570,0,3.331
4580,0,3.338
4590,0,3.338
4600,0,3.338
4610,0,3.325
4620,0,3.338
4630,0,3.338
4640,0,3.344
4650,0,3.350
4660,0,3.344
4670,0,3.338
4680,0,3.331
4690,0,3.338
4700,0,3.350
4710,0,3.356
4720,0,3.344
4730,0,3.338
4740,0,3.344
