t_ms,PWM,Presion_kPa
10,0,0.444
20,0,0.431
30,0,0.400
40,0,0.375
50,0,0.394
60,0,0.381
70,0,0.394
80,0,0.394
90,0,0.388
100,0,0.388
110,0,0.400
120,0,0.400
130,0,0.388
140,0,0.394
150,0,0.394
160,0,0.400
170,0,0.406
180,0,0.394
190,0,0.400
200,0,0.400
210,0,0.400
220,0,0.388
230,0,0.406
240,0,0.406
250,0,0.406
260,0,0.400
270,0,0.419
280,0,0.400
290,0,0.406
300,0,0.406
310,0,0.413
320,0,0.413
330,0,0.406
340,0,0.413
350,0,0.413
360,0,0.413
370,0,0.406
380,0,0.400
390,0,0.400
400,0,0.400
410,0,0.413
420,0,0.400
430,0,0.406
440,0,0.400
450,0,0.388
460,0,0.388
470,0,0.406
480,0,0.400
490,0,0.406
500,0,0.400
510,0,0.406
520,0,0.394
530,0,0.388
540,0,0.400
550,0,0.406
560,0,0.400
570,0,0.394
580,0,0.406
590,0,0.400
600,0,0.400
610,0,0.406
620,0,0.400
630,0,0.388
640,0,0.388
650,0,0.394
660,0,0.400
670,0,0.388
680,0,0.394
690,0,0.394
700,0,0.406
710,0,0.400
720,0,0.406
730,0,0.406
740,0,0.394
750,0,0.394
760,0,0.394
770,0,0.394
780,0,0.394
790,0,0.388
800,0,0.394
810,0,0.388
820,0,0.394
830,0,0.400
840,0,0.394
850,0,0.394
860,0,0.388
870,0,0.394
880,0,0.388
890,0,0.381
900,0,0.388
910,0,0.394
920,0,0.381
930,0,0.400
940,0,0.400
950,0,0.388
960,0,0.400
970,0,0.406
980,0,0.406
990,0,0.400
1000,0,0.400
1010,0,0.406
1020,0,0.394
1030,0,0.400
1040,0,0.406
1050,0,0.394
1060,0,0.400
1070,0,0.406
1080,0,0.394
1090,0,0.400
1100,0,0.400
1110,0,0.406
1120,0,0.394
1130,0,0.394
1140,0,0.394
1150,0,0.400
1160,0,0.400
1170,0,0.400
1180,0,0.400
1190,0,0.400
1200,0,0.406
1210,0,0.406
1220,0,0.394
1230,0,0.388
1240,0,0.394
1250,0,0.394
1260,0,0.394
1270,0,0.394
1280,0,0.413
1290,0,0.394
1300,0,0.400
1310,0,0.400
1320,0,0.400
1330,0,0.400
1340,0,0.388
1350,0,0.394
1360,0,0.375
1370,0,0.394
1380,0,0.388
1390,0,0.394
1400,0,0.381
1410,0,0.381
1420,0,0.381
1430,0,0.388
1440,0,0.388
1450,0,0.394
1460,0,0.394
1470,0,0.394
1480,0,0.394
1490,0,0.394
1500,0,0.394
1510,0,0.394
1520,0,0.388
1530,0,0.388
1540,0,0.394
1550,0,0.394
1560,0,0.388
1570,0,0.388
1580,0,0.394
1590,0,0.375
1600,0,0.375
1610,0,0.388
1620,0,0.400
1630,0,0.394
1640,0,0.394
1650,0,0.394
