t_ms,PWM,Presion_kPa
10,0,5.456
20,0,5.438
30,0,5.463
40,0,5.45
50,0,5.456
60,0,5.438
70,0,5.444
80,0,5.45
90,0,5.438
100,0,5.45
110,0,5.444
120,0,5.444
130,0,5.456
140,0,5.456
150,0,5.456
160,0,5.45
170,0,5.463
180,0,5.456
190,0,5.456
200,0,5.456
210,0,5.469
220,0,5.463
230,0,5.456
240,0,5.456
250,0,5.45
260,0,5.45
270,0,5.463
280,0,5.45
290,0,5.444
300,0,5.444
310,0,5.45
320,0,5.456
330,0,5.456
340,0,5.45
350,0,5.456
360,0,5.45
370,0,5.444
380,0,5.456
390,0,5.456
400,0,5.456
410,0,5.456
420,0,5.45
430,0,5.456
440,0,5.456
450,0,5.45
460,0,5.45
470,0,5.456
480,0,5.45
490,0,5.456
500,0,5.463
510,0,5.463
520,0,5.463
530,0,5.45
540,0,5.456
550,0,5.456
560,0,5.456
570,0,5.456
580,0,5.456
590,0,5.45
600,0,5.456
610,0,5.463
620,0,5.469
630,0,5.456
640,0,5.463
650,0,5.456
660,0,5.456
670,0,5.456
680,0,5.45
690,0,5.456
700,0,5.469
710,0,5.45
720,0,5.469
730,0,5.463
740,0,5.463
750,0,5.463
760,0,5.45
770,0,5.444
780,0,5.419
790,0,5.394
800,0,5.381
810,0,5.394
820,0,5.388
830,0,5.388
840,0,5.381
850,0,5.381
860,0,5.388
870,0,5.394
880,0,5.394
890,0,5.394
900,0,5.4
910,0,5.4
920,0,5.394
930,0,5.406
940,0,5.394
950,0,5.4
960,0,5.4
970,0,5.388
980,0,5.4
990,0,5.394
1000,0,5.4
1010,0,5.394
1020,0,5.394
1030,0,5.394
1040,0,5.4
1050,0,5.4
1060,0,5.394
1070,0,5.4
1080,0,5.406
1090,0,5.413
1100,0,5.406
1110,0,5.425
1120,0,5.419
1130,0,5.413
1140,0,5.419
1150,0,5.425
1160,0,5.431
1170,0,5.438
1180,0,5.425
1190,0,5.425
1200,0,5.4
1210,0,5.419
1220,0,5.413
1230,0,5.413
1240,0,5.431
1250,0,5.419
1260,0,5.419
1270,0,5.419
1280,0,5.419
1290,0,5.425
1300,0,5.406
1310,0,5.4
1320,0,5.406
1330,0,5.413
1340,0,5.413
1350,0,5.419
1360,0,5.425
1370,0,5.413
1380,0,5.425
1390,0,5.413
1400,0,5.406
1410,0,5.419
1420,0,5.406
1430,0,5.406
1440,0,5.4
1450,0,5.419
1460,0,5.413
1470,0,5.406
1480,0,5.425
1490,0,5.413
1500,0,5.406
1510,0,5.419
1520,0,5.413
1530,0,5.4
1540,0,5.4
1550,0,5.419
1560,0,5.413
1570,0,5.413
1580,0,5.419
1590,0,5.413
1600,0,5.413
1610,0,5.413
1620,0,5.425
1630,0,5.406
1640,0,5.4
1650,0,5.4
1660,0,5.406
1670,0,5.4
1680,0,5.4
1690,0,5.4
1700,0,5.413
1710,0,5.4
1720,0,5.388
1730,0,5.406
1740,0,5.406
1750,0,5.406
1760,0,5.406
1770,0,5.413
1780,0,5.419
1790,0,5.425
1800,0,5.413
1810,0,5.4
1820,0,5.413
1830,0,5.419
1840,0,5.419
1850,0,5.413
1860,0,5.425
1870,0,5.413
1880,0,5.419
1890,0,5.406
1900,0,5.356
1910,0,5.35
1920,0,5.394
1930,0,5.35
1940,0,5.356
1950,0,5.35
1960,0,5.375
1970,0,5.35
1980,0,5.35
1990,0,5.35
2000,0,5.344
2010,0,5.344
2020,0,5.356
2030,0,5.35
2040,0,5.344
2050,0,5.35
2060,0,5.356
2070,0,5.356
2080,0,5.344
2090,0,5.35
2100,0,5.344
2110,0,5.344
2120,0,5.35
2130,0,5.356
2140,0,5.344
2150,0,5.35
2160,0,5.35
2170,0,5.344
2180,0,5.35
2190,0,5.35
2200,0,5.35
2210,0,5.344
2220,0,5.344
2230,0,5.356
2240,0,5.338
2250,0,5.356
2260,0,5.344
2270,0,5.338
2280,0,5.363
2290,0,5.356
2300,0,5.344
2310,0,5.356
2320,0,5.35
2330,0,5.35
2340,0,5.35
2350,0,5.344
2360,0,5.363
2370,0,5.35
2380,0,5.338
2390,0,5.344
2400,0,5.338
2410,0,5.344
2420,0,5.35
2430,0,5.356
2440,0,5.356
2450,0,5.356
2460,0,5.35
2470,0,5.35
2480,0,5.356
2490,0,5.35
2500,0,5.344
2510,0,5.344
2520,0,5.356
2530,0,5.35
2540,0,5.344
2550,0,5.344
2560,0,5.356
2570,0,5.344
2580,0,5.344
2590,0,5.35
2600,0,5.35
2610,0,5.35
2620,0,5.35
2630,0,5.35
2640,0,5.344
2650,0,5.344
2660,0,5.35
2670,0,5.363
2680,0,5.344
2690,0,5.344
2700,0,5.35
2710,0,5.35
2720,0,5.344
2730,0,5.35
2740,0,5.344
2750,0,5.344
2760,0,5.35
2770,0,5.356
2780,0,5.35
2790,0,5.35
2800,0,5.363
2810,0,5.35
2820,0,5.356
2830,0,5.356
2840,0,5.344
2850,0,5.338
2860,0,5.356
2870,0,5.344
2880,0,5.356
2890,0,5.344
2900,0,5.35
2910,0,5.35
2920,0,5.35
2930,0,5.363
2940,0,5.356
2950,0,5.35
2960,0,5.356
2970,0,5.363
2980,0,5.356
2990,0,5.344
3000,0,5.35
3010,0,5.288
3020,0,5.288
3030,0,5.288
3040,0,5.281
3050,0,5.281
3060,0,5.288
3070,0,5.275
3080,0,5.281
3090,0,5.288
3100,0,5.281
3110,0,5.288
3120,0,5.281
3130,0,5.281
3140,0,5.288
3150,0,5.281
3160,0,5.281
3170,0,5.281
3180,0,5.288
3190,0,5.281
3200,0,5.281
3210,0,5.275
3220,0,5.281
3230,0,5.281
3240,0,5.275
3250,0,5.281
3260,0,5.281
3270,0,5.281
3280,0,5.281
3290,0,5.288
3300,0,5.281
3310,0,5.288
3320,0,5.269
3330,0,5.281
3340,0,5.281
3350,0,5.275
3360,0,5.275
3370,0,5.275
3380,0,5.269
3390,0,5.275
3400,0,5.288
3410,0,5.281
3420,0,5.281
3430,0,5.275
3440,0,5.288
3450,0,5.281
3460,0,5.288
3470,0,5.275
3480,0,5.288
3490,0,5.269
3500,0,5.288
3510,0,5.281
3520,0,5.281
3530,0,5.281
3540,0,5.281
3550,0,5.288
3560,0,5.288
3570,0,5.281
3580,0,5.275
3590,0,5.288
3600,0,5.288
3610,0,5.281
3620,0,5.281
3630,0,5.281
3640,0,5.288
3650,0,5.269
3660,0,5.281
3670,0,5.275
3680,0,5.294
3690,0,5.275
3700,0,5.281
3710,0,5.288
3720,0,5.288
3730,0,5.281
3740,0,5.275
3750,0,5.281
3760,0,5.281
3770,0,5.288
3780,0,5.288
3790,0,5.294
3800,0,5.275
3810,0,5.288
3820,0,5.288
3830,0,5.288
3840,0,5.281
3850,0,5.288
3860,0,5.281
3870,0,5.288
3880,0,5.275
3890,0,5.281
3900,0,5.288
3910,0,5.288
3920,0,5.288
3930,0,5.281
3940,0,5.288
3950,0,5.288
3960,0,5.288
3970,0,5.294
3980,0,5.3
3990,0,5.281
4000,0,5.294
4010,0,5.288
4020,0,5.3
4030,0,5.294
4040,0,5.281
4050,0,5.288
4060,0,5.288
4070,0,5.288
4080,0,5.281
4090,0,5.281
4100,0,5.288
4110,0,5.275
4120,0,5.288
4130,0,5.294
4140,0,5.275
4150,0,5.263
4160,0,5.288
4170,0,5.288
