t_ms,PWM,Presion_kPa
10,0,-6.931
20,0,-7.306
30,0,-7.237
40,0,-7.425
50,0,-7.331
60,0,-7.312
70,0,-7.412
80,0,-7.35
90,0,-7.412
100,0,-7.369
110,0,-7.406
120,0,-7.244
130,0,-7.362
140,0,-7.375
150,0,-7.344
160,0,-7.331
170,0,-7.306
180,0,-7.3
190,0,-7.344
200,0,-7.331
210,0,-7.381
220,0,-7.469
230,0,-7.425
240,0,-7.337
250,0,-7.387
260,0,-7.331
270,0,-7.375
280,0,-7.344
290,0,-7.394
300,0,-7.337
310,0,-7.306
320,0,-7.394
330,0,-7.456
340,0,-7.481
350,0,-7.431
360,0,-7.444
370,0,-7.45
380,0,-7.419
390,0,-7.394
400,0,-7.362
410,0,-7.394
420,0,-7.344
430,0,-7.281
440,0,-7.4
450,0,-7.431
460,0,-7.262
470,0,-7.344
480,0,-7.337
490,0,-7.25
500,0,-7.312
510,0,-7.337
520,0,-7.381
530,0,-7.406
540,0,-7.3
550,0,-7.331
560,0,-7.325
570,0,-7.356
580,0,-7.344
590,0,-7.2
600,0,-7.35
610,0,-7.375
620,0,-7.381
630,0,-7.337
640,0,-7.3
650,0,-7.312
660,0,-7.331
670,0,-7.206
680,0,-7.344
690,0,-7.231
700,0,-7.3
710,0,-7.269
720,0,-7.25
730,0,-7.237
740,0,-7.294
750,0,-7.262
760,0,-7.137
770,0,-7.369
780,0,-7.356
790,0,-7.156
800,0,-7.325
810,0,-7.281
820,0,-7.2
830,0,-7.256
840,0,-7.281
850,0,-7.106
860,0,-7.294
870,0,-7.156
880,0,-7.306
890,0,-7.319
900,0,-7.387
910,0,-7.262
920,0,-7.362
930,0,-7.294
940,0,-7.181
950,0,-7.319
960,0,-7.362
970,0,-7.337
980,0,-7.344
990,0,-7.306
1000,0,-7.394
1010,0,-7.469
1020,0,-7.381
1030,0,-7.394
1040,0,-7.362
1050,0,-7.4
1060,0,-7.475
1070,0,-7.45
1080,0,-7.406
1090,0,-7.312
1100,0,-7.356
1110,0,-7.244
1120,0,-7.369
1130,0,-7.312
1140,0,-7.387
1150,0,-7.3
1160,0,-7.325
1170,0,-7.312
1180,0,-7.337
1190,0,-7.244
1200,0,-7.294
1210,0,-7.331
1220,0,-7.375
1230,0,-7.275
1240,0,-7.356
1250,0,-7.287
1260,0,-7.287
1270,0,-7.312
1280,0,-7.269
1290,0,-7.287
1300,0,-7.306
1310,0,-7.294
1320,0,-7.281
1330,0,-7.369
1340,0,-7.35
1350,0,-7.431
1360,0,-7.487
1370,0,-7.419
1380,0,-7.419
1390,0,-7.469
1400,0,-7.425
1410,0,-7.431
1420,0,-7.469
1430,0,-7.375
1440,0,-7.437
1450,0,-7.344
1460,0,-7.412
1470,0,-7.419
1480,0,-7.437
1490,0,-7.444
1500,0,-7.481
1510,0,-7.431
1520,0,-7.444
1530,0,-7.412
1540,0,-7.4
1550,0,-7.394
1560,0,-7.387
1570,0,-7.494
1580,0,-7.419
1590,0,-7.475
1600,0,-7.462
1610,0,-7.425
1620,0,-7.425
1630,0,-7.45
1640,0,-7.475
1650,0,-7.494
1660,0,-7.531
1670,0,-7.444
1680,0,-7.45
1690,0,-7.519
1700,0,-7.431
1710,0,-7.519
1720,0,-7.45
1730,0,-7.481
1740,0,-7.437
1750,0,-7.4
1760,0,-7.387
1770,0,-7.431
1780,0,-7.406
1790,0,-7.394
1800,0,-7.494
1810,0,-7.444
1820,0,-7.481
1830,0,-7.412
1840,0,-7.4
1850,0,-7.437
1860,0,-7.419
1870,0,-7.525
1880,0,-7.475
1890,0,-7.475
1900,0,-7.525
1910,0,-7.406
1920,0,-7.419
1930,0,-7.444
1940,0,-7.412
1950,0,-7.406
1960,0,-7.469
1970,0,-7.412
1980,0,-7.556
1990,0,-7.444
2000,0,-7.437
2010,0,-7.506
2020,0,-7.469
2030,0,-7.494
2040,0,-7.506
2050,0,-7.531
2060,0,-7.512
2070,0,-7.55
2080,0,-7.537
2090,0,-7.456
2100,0,-7.55
2110,0,-7.637
2120,0,-7.594
2130,0,-7.631
2140,0,-7.6
2150,0,-7.681
2160,0,-7.675
2170,0,-7.662
2180,0,-7.65
2190,0,-7.7
2200,0,-7.756
2210,0,-7.694
2220,0,-7.719
2230,0,-7.725
2240,0,-7.719
2250,0,-7.7
2260,0,-7.719
2270,0,-7.744
2280,0,-7.819
2290,0,-7.756
2300,0,-7.769
2310,0,-7.769
2320,0,-7.781
2330,0,-7.7
2340,0,-7.675
2350,0,-7.631
2360,0,-7.625
2370,0,-7.625
2380,0,-7.644
2390,0,-7.675
2400,0,-7.675
2410,0,-7.581
2420,0,-7.55
2430,0,-7.537
2440,0,-7.506
2450,0,-7.475
2460,0,-7.469
2470,0,-7.419
2480,0,-7.494
2490,0,-7.45
2500,0,-7.419
2510,0,-7.319
2520,0,-7.337
2530,0,-7.4
2540,0,-7.35
2550,0,-7.281
2560,0,-7.269
2570,0,-7.394
2580,0,-7.487
2590,0,-7.469
2600,0,-7.394
2610,0,-7.494
2620,0,-7.506
2630,0,-7.544
2640,0,-7.531
2650,0,-7.562
2660,0,-7.562
2670,0,-7.587
2680,0,-7.581
2690,0,-7.594
2700,0,-7.487
2710,0,-7.531
2720,0,-7.544
2730,0,-7.381
2740,0,-7.35
2750,0,-7.281
2760,0,-7.219
2770,0,-7.287
2780,0,-7.212
2790,0,-7.306
2800,0,-7.281
2810,0,-7.2
2820,0,-7.319
2830,0,-7.262
2840,0,-7.212
2850,0,-7.256
2860,0,-7.306
2870,0,-7.419
2880,0,-7.437
2890,0,-7.444
2900,0,-7.45
2910,0,-7.419
2920,0,-7.431
2930,0,-7.331
2940,0,-7.281
2950,0,-7.331
2960,0,-7.25
2970,0,-7.262
2980,0,-7.219
2990,0,-7.244
3000,0,-7.262
3010,0,-7.281
3020,0,-7.256
3030,0,-7.256
3040,0,-7.187
3050,0,-7.287
3060,0,-7.206
3070,0,-7.175
3080,0,-7.212
3090,0,-7.144
3100,0,-7.169
3110,0,-7.169
3120,0,-7.131
3130,0,-7.162
3140,0,-7.156
3150,0,-7.031
3160,0,-7.187
3170,0,-7.231
3180,0,-7.169
3190,0,-7.137
3200,0,-7.075
3210,0,-7.144
3220,0,-7.181
3230,0,-7.194
3240,0,-7.15
3250,0,-7.087
3260,0,-7.144
3270,0,-7.15
3280,0,-7.112
3290,0,-7.125
3300,0,-7.112
3310,0,-7.181
3320,0,-7.137
