t_ms,PWM,Presion_kPa
10,0,1.225
20,0,1.206
30,0,1.2
40,0,1.213
50,0,1.194
60,0,1.206
70,0,1.188
80,0,1.2
90,0,1.181
100,0,1.194
110,0,1.194
120,0,1.194
130,0,1.194
140,0,1.2
150,0,1.188
160,0,1.194
170,0,1.194
180,0,1.194
190,0,1.2
200,0,1.181
210,0,1.2
220,0,1.194
230,0,1.181
240,0,1.2
250,0,1.188
260,0,1.206
270,0,1.188
280,0,1.2
290,0,1.194
300,0,1.2
310,0,1.181
320,0,1.2
330,0,1.181
340,0,1.2
350,0,1.194
360,0,1.2
370,0,1.194
380,0,1.2
390,0,1.188
400,0,1.194
410,0,1.2
420,0,1.2
430,0,1.2
440,0,1.2
450,0,1.2
460,0,1.2
470,0,1.194
480,0,1.2
490,0,1.188
500,0,1.2
510,0,1.188
520,0,1.194
530,0,1.206
540,0,1.194
550,0,1.213
560,0,1.206
570,0,1.2
580,0,1.206
590,0,1.2
600,0,1.2
610,0,1.213
620,0,1.2
630,0,1.213
640,0,1.213
650,0,1.206
660,0,1.206
670,0,1.206
680,0,1.206
690,0,1.206
700,0,1.213
710,0,1.206
720,0,1.206
730,0,1.206
740,0,1.2
750,0,1.2
760,0,1.206
770,0,1.194
780,0,1.194
790,0,1.194
800,0,1.194
810,0,1.194
820,0,1.2
830,0,1.206
840,0,1.206
850,0,1.2
860,0,1.206
870,0,1.2
880,0,1.194
890,0,1.194
900,0,1.2
910,0,1.206
920,0,1.206
930,0,1.213
940,0,1.188
950,0,1.194
960,0,1.188
970,0,1.188
980,0,1.188
990,0,1.188
1000,0,1.194
1010,0,1.188
1020,0,1.188
1030,0,1.194
1040,0,1.194
1050,0,1.194
1060,0,1.194
1070,0,1.181
1080,0,1.194
1090,0,1.188
1100,0,1.2
1110,0,1.188
1120,0,1.194
1130,0,1.194
1140,0,1.188
1150,0,1.194
1160,0,1.188
1170,0,1.188
1180,0,1.194
1190,0,1.188
1200,0,1.194
1210,0,1.194
1220,0,1.188
1230,0,1.2
1240,0,1.194
1250,0,1.188
1260,0,1.194
1270,0,1.213
1280,0,1.194
1290,0,1.194
1300,0,1.194
1310,0,1.194
1320,0,1.188
1330,0,1.194
1340,0,1.194
1350,0,1.2
1360,0,1.2
1370,0,1.194
1380,0,1.2
1390,0,1.206
1400,0,1.2
1410,0,1.194
1420,0,1.194
1430,0,1.188
1440,0,1.194
1450,0,1.188
1460,0,1.194
1470,0,1.188
1480,0,1.194
1490,0,1.2
1500,0,1.2
1510,0,1.2
1520,0,1.194
1530,0,1.188
1540,0,1.188
1550,0,1.188
1560,0,1.188
1570,0,1.2
1580,0,1.194
1590,0,1.194
1600,0,1.194
1610,0,1.188
1620,0,1.194
1630,0,1.194
1640,0,1.194
1650,0,1.194
1660,0,1.188
1670,0,1.194
1680,0,1.188
1690,0,1.2
1700,0,1.2
1710,0,1.188
1720,0,1.194
1730,0,1.194
1740,0,1.194
1750,0,1.2
1760,0,1.194
1770,0,1.188
