t_ms,PWM,Presion_kPa
3660,0,6.275
3670,0,6.269
3680,0,6.275
3690,0,6.256
3700,0,6.275
3710,0,6.263
3720,0,6.269
3730,0,6.263
3740,0,6.269
3750,0,6.263
3760,0,6.269
3770,0,6.263
3780,0,6.275
3790,0,6.263
3800,0,6.269
3810,0,6.269
3820,0,6.275
3830,0,6.256
3840,0,6.263
3850,0,6.256
3860,0,6.275
3870,0,6.269
3880,0,6.269
3890,0,6.269
3900,0,6.269
3910,0,6.263
3920,0,6.275
3930,0,6.269
3940,0,6.275
3950,0,6.263
3960,0,6.269
3970,0,6.275
3980,0,6.281
3990,0,6.269
4000,0,6.269
4010,0,6.281
4020,0,6.275
4030,0,6.269
4040,0,6.275
4050,0,6.269
4060,0,6.275
4070,0,6.206
4080,0,6.206
4090,0,6.206
4100,0,6.206
4110,0,6.2
4120,0,6.2
4130,0,6.206
4140,0,6.206
4150,0,6.2
4160,0,6.213
4170,0,6.2
4180,0,6.2
4190,0,6.2
4200,0,6.2
4210,0,6.213
4220,0,6.213
4230,0,6.2
4240,0,6.206
4250,0,6.2
4260,0,6.206
4270,0,6.194
4280,0,6.219
4290,0,6.2
4300,0,6.206
4310,0,6.206
4320,0,6.219
4330,0,6.206
4340,0,6.213
4350,0,6.2
4360,0,6.206
4370,0,6.194
4380,0,6.2
4390,0,6.213
4400,0,6.188
4410,0,6.194
4420,0,6.206
4430,0,6.206
4440,0,6.206
4450,0,6.2
4460,0,6.206
4470,0,6.194
4480,0,6.2
4490,0,6.213
4500,0,6.206
4510,0,6.206
4520,0,6.213
4530,0,6.131
4540,0,6.138
4550,0,6.131
4560,0,6.125
4570,0,6.138
4580,0,6.138
4590,0,6.138
4600,0,6.131
4610,0,6.131
4620,0,6.131
4630,0,6.125
4640,0,6.131
4650,0,6.131
4660,0,6.144
4670,0,6.138
4680,0,6.131
4690,0,6.131
4700,0,6.081
4710,0,6.069
4720,0,6.063
4730,0,6.069
4740,0,6.069
4750,0,6.063
4760,0,6.069
4770,0,6.063
4780,0,6.081
4790,0,6.069
4800,0,6.075
4810,0,6.056
4820,0,6.069
4830,0,6.063
4840,0,6.063
4850,0,6.056
4860,0,6.069
4870,0,6.063
4880,0,6.069
4890,0,5.994
4900,0,6
4910,0,5.994
4920,0,6
4930,0,6
4940,0,5.988
4950,0,6.006
4960,0,6.006
4970,0,6.013
4980,0,6.006
4990,0,6.019
5000,0,6
5010,8,5.575
5020,10,2.544
5030,12,2.069
5040,14,1.35
5050,16,0.675
5060,18,0.6
5070,20,0.588
5080,22,0.6
5090,24,0.594
5100,26,0.606
5110,28,0.6
5120,29,0.606
5130,31,0.613
5140,33,0.6
5150,35,0.6
5160,37,0.6
5170,39,0.6
5180,41,0.594
5190,43,0.594
5200,45,0.594
5210,47,0.606
5220,48,0.606
5230,50,0.6
5240,52,0.606
5250,54,0.606
5260,56,0.606
5270,58,0.619
5280,60,0.6
5290,62,0.606
5300,64,0.613
5310,66,0.6
5320,68,0.613
5330,69,0.619
5340,71,0.619
5350,73,0.619
5360,75,0.619
5370,77,0.625
5380,79,0.613
5390,81,0.613
5400,83,0.619
5410,85,0.619
5420,87,0.619
5430,88,0.619
5440,90,0.619
5450,92,0.613
5460,94,0.613
5470,96,0.613
5480,98,0.619
5490,100,0.606
5500,102,0.606
5510,104,0.619
5520,106,0.625
5530,108,0.613
5540,109,0.619
5550,111,0.625
5560,113,0.619
5570,115,0.619
5580,117,0.625
5590,119,0.631
5600,121,0.625
5610,123,0.619
5620,125,0.613
5630,127,0.619
5640,128,0.606
5650,130,0.613
5660,132,0.606
5670,134,0.994
5680,135,3.281
5690,136,6.525
5700,137,9.994
5710,138,13.85
5720,138,17.363
5730,139,20.569
5740,139,23.35
5750,139,25.756
5760,140,27.813
5770,140,29.644
5780,140,31.225
5790,140,32.681
5800,141,33.969
5810,141,35.15
5820,141,36.263
5830,141,37.194
5840,141,37.969
5850,141,38.588
5860,141,39.2
5870,141,39.806
5880,141,40.35
