t_ms,PWM,Presion_kPa
10,0,2.513
20,0,2.425
30,0,2.469
40,0,2.506
50,0,2.475
60,0,2.531
70,0,2.550
80,0,2.638
90,0,2.600
100,0,2.631
110,0,2.569
120,0,2.456
130,0,2.506
140,0,2.400
150,0,2.400
160,0,2.238
170,0,2.200
180,0,2.275
190,0,2.600
200,0,2.700
210,0,2.650
220,0,2.769
230,0,2.775
240,0,2.825
250,0,2.844
260,0,2.838
270,0,2.894
280,0,2.881
290,0,2.850
300,0,2.869
310,0,2.900
320,0,2.869
330,0,2.944
340,0,2.950
350,0,2.944
360,0,2.938
370,0,2.925
380,0,2.981
390,0,3.006
400,0,3.000
410,0,2.956
420,0,2.963
430,0,3.006
440,0,2.981
450,0,3.019
460,0,2.981
470,0,2.988
480,0,2.969
490,0,2.956
500,0,2.988
510,0,2.994
520,0,2.988
530,0,3.013
540,0,2.975
550,0,2.963
560,0,2.981
570,0,2.988
580,0,2.975
590,0,2.913
600,0,2.988
610,0,2.981
620,0,2.981
630,0,2.925
640,0,2.944
650,0,2.925
660,0,2.988
670,0,2.944
680,0,3.000
690,0,3.006
700,0,2.981
710,0,2.994
720,0,2.969
730,0,2.981
740,0,2.994
750,0,2.944
760,0,3.025
770,0,3.031
780,0,2.975
790,0,2.975
800,0,3.006
810,0,3.000
820,0,3.013
830,0,3.019
840,0,3.000
850,0,2.969
860,0,3.031
870,0,3.000
880,0,3.038
890,0,3.031
900,0,3.044
910,0,3.056
920,0,3.063
930,0,3.038
940,0,3.075
950,0,3.038
960,0,3.013
970,0,3.025
980,0,3.031
990,0,3.056
1000,0,3.088
1010,0,3.075
1020,0,3.088
1030,0,3.044
1040,0,3.094
1050,0,3.013
1060,0,3.094
1070,0,3.131
1080,0,3.063
1090,0,3.144
1100,0,3.100
1110,0,3.113
1120,0,3.050
1130,0,3.131
1140,0,3.031
1150,0,3.113
1160,0,3.050
1170,0,3.119
1180,0,3.106
1190,0,3.144
1200,0,3.113
1210,0,3.050
1220,0,3.094
1230,0,3.106
1240,0,3.081
1250,0,3.088
1260,0,3.100
1270,0,3.106
1280,0,3.081
1290,0,3.138
1300,0,3.119
1310,0,3.113
1320,0,3.075
1330,0,3.138
1340,0,3.144
1350,0,3.138
1360,0,3.094
1370,0,3.063
1380,0,3.100
1390,0,3.144
1400,0,3.081
1410,0,3.113
1420,0,3.150
1430,0,3.144
1440,0,3.156
1450,0,3.113
1460,0,3.163
1470,0,3.144
1480,0,3.144
1490,0,3.163
1500,0,3.175
1510,0,3.163
1520,0,3.100
1530,0,3.169
1540,0,3.163
1550,0,3.150
1560,0,3.144
1570,0,3.169
1580,0,3.163
1590,0,3.169
1600,0,3.119
1610,0,3.156
1620,0,3.138
1630,0,3.169
1640,0,3.131
1650,0,3.131
1660,0,3.150
1670,0,3.188
1680,0,3.156
1690,0,3.131
1700,0,3.150
1710,0,3.150
1720,0,3.200
1730,0,3.194
1740,0,3.213
1750,0,3.175
1760,0,3.206
1770,0,3.144
1780,0,3.144
1790,0,3.150
1800,0,3.194
1810,0,3.150
1820,0,3.163
1830,0,3.169
1840,0,3.156
1850,0,3.188
1860,0,3.188
1870,0,3.188
1880,0,3.219
1890,0,3.156
1900,0,3.163
1910,0,3.169
1920,0,3.219
1930,0,3.194
1940,0,3.219
1950,0,3.175
1960,0,3.219
1970,0,3.206
1980,0,3.219
1990,0,3.219
2000,0,3.244
2010,0,3.188
2020,0,3.225
2030,0,3.238
2040,0,3.181
2050,0,3.181
2060,0,3.181
2070,0,3.213
2080,0,3.225
2090,0,3.181
2100,0,3.194
2110,0,3.181
2120,0,3.188
2130,0,3.231
2140,0,3.256
2150,0,3.225
2160,0,3.263
2170,0,3.225
2180,0,3.225
2190,0,3.250
2200,0,3.256
2210,0,3.250
2220,0,3.244
2230,0,3.206
2240,0,3.269
2250,0,3.275
2260,0,3.281
2270,0,3.250
2280,0,3.275
2290,0,3.244
2300,0,3.275
2310,0,3.263
2320,0,3.269
2330,0,3.269
2340,0,3.275
2350,0,3.238
2360,0,3.263
2370,0,3.288
2380,0,3.306
2390,0,3.256
2400,0,3.256
2410,0,3.300
2420,0,3.288
2430,0,3.300
2440,0,3.231
2450,0,3.269
2460,0,3.256
2470,0,3.238
2480,0,3.244
2490,0,3.250
2500,0,3.288
2510,0,3.275
2520,0,3.244
2530,0,3.288
2540,0,3.238
2550,0,3.288
2560,0,3.231
2570,0,3.244
2580,0,3.294
2590,0,3.244
2600,0,3.275
2610,0,3.244
2620,0,3.256
2630,0,3.244
2640,0,3.231
2650,0,3.238
2660,0,3.244
2670,0,3.288
2680,0,3.238
2690,0,3.294
2700,0,3.244
2710,0,3.281
2720,0,3.244
2730,0,3.244
2740,0,3.325
2750,0,3.263
2760,0,3.281
2770,0,3.325
2780,0,3.300
2790,0,3.300
2800,0,3.288
2810,0,3.313
2820,0,3.244
2830,0,3.281
2840,0,3.300
2850,0,3.319
2860,0,3.275
2870,0,3.306
2880,0,3.300
2890,0,3.306
2900,0,3.313
2910,0,3.306
2920,0,3.306
2930,0,3.281
2940,0,3.306
2950,0,3.313
2960,0,3.281
2970,0,3.313
2980,0,3.294
2990,0,3.256
3000,0,3.338
3010,0,3.331
3020,0,3.338
3030,0,3.325
3040,0,3.338
