t_ms,PWM,Presion_kPa
10,0,-0.569
20,0,-0.625
30,0,-0.594
40,0,-0.631
50,0,-0.612
60,0,-0.644
70,0,-0.581
80,0,-0.581
90,0,-0.619
100,0,-0.625
110,0,-0.619
120,0,-0.662
130,0,-0.587
140,0,-0.675
150,0,-0.756
160,0,-0.794
170,0,-0.681
180,0,-0.769
190,0,-0.644
200,0,-0.656
210,0,-0.612
220,0,-0.769
230,0,-0.719
240,0,-0.694
250,0,-0.712
260,0,-0.744
270,0,-0.725
280,0,-0.675
290,0,-0.687
300,0,-0.662
310,0,-0.619
320,0,-0.712
330,0,-0.712
340,0,-0.750
350,0,-0.650
360,0,-0.650
370,0,-0.706
380,0,-0.681
390,0,-0.556
400,0,-0.725
410,0,-0.631
420,0,-0.537
430,0,-0.587
440,0,-0.606
450,0,-0.625
460,0,-0.675
470,0,-0.575
480,0,-0.512
490,0,-0.556
500,0,-0.637
510,0,-0.650
520,0,-0.594
530,0,-0.544
540,0,-0.544
550,0,-0.556
560,0,-0.575
570,0,-0.562
580,0,-0.544
590,0,-0.537
600,0,-0.462
610,0,-0.512
620,0,-0.431
630,0,-0.412
640,0,-0.425
650,0,-0.406
660,0,-0.444
670,0,-0.431
680,0,-0.462
690,0,-0.431
700,0,-0.412
710,0,-0.387
720,0,-0.394
730,0,-0.462
740,0,-0.412
750,0,-0.381
760,0,-0.344
770,0,-0.394
780,0,-0.462
790,0,-0.487
800,0,-0.425
810,0,-0.550
820,0,-0.494
830,0,-0.606
840,0,-0.544
850,0,-0.525
860,0,-0.481
870,0,-0.512
880,0,-0.525
890,0,-0.506
900,0,-0.550
910,0,-0.544
920,0,-0.556
930,0,-0.619
940,0,-0.562
950,0,-0.587
960,0,-0.569
970,0,-0.537
980,0,-0.625
990,0,-0.656
1000,0,-0.687
1010,0,-0.644
1020,0,-0.669
1030,0,-0.706
1040,0,-0.712
1050,0,-0.625
1060,0,-0.656
1070,0,-0.606
1080,0,-0.625
1090,0,-0.587
1100,0,-0.556
1110,0,-0.550
1120,0,-0.650
1130,0,-0.606
1140,0,-0.531
1150,0,-0.525
1160,0,-0.512
1170,0,-0.594
1180,0,-0.625
1190,0,-0.606
1200,0,-0.581
1210,0,-0.600
1220,0,-0.531
1230,0,-0.687
1240,0,-0.650
1250,0,-0.675
1260,0,-0.606
1270,0,-0.606
1280,0,-0.606
1290,0,-0.669
1300,0,-0.637
1310,0,-0.662
1320,0,-0.675
1330,0,-0.669
1340,0,-0.675
1350,0,-0.687
1360,0,-0.669
1370,0,-0.681
1380,0,-0.662
1390,0,-0.687
1400,0,-0.731
1410,0,-0.750
1420,0,-0.862
1430,0,-0.819
1440,0,-0.756
1450,0,-0.794
1460,0,-0.819
1470,0,-0.812
1480,0,-0.762
1490,0,-0.762
1500,0,-0.775
1510,0,-0.775
1520,0,-0.706
1530,0,-0.719
1540,0,-0.762
1550,0,-0.781
1560,0,-0.781
1570,0,-0.756
1580,0,-0.750
1590,0,-0.750
1600,0,-0.750
1610,0,-0.675
1620,0,-0.700
1630,0,-0.725
1640,0,-0.719
1650,0,-0.794
1660,0,-0.825
1670,0,-0.756
1680,0,-0.719
1690,0,-0.762
1700,0,-0.750
1710,0,-0.750
1720,0,-0.787
1730,0,-0.762
1740,0,-0.756
1750,0,-0.794
1760,0,-0.737
1770,0,-0.725
1780,0,-0.712
1790,0,-0.812
1800,0,-0.806
1810,0,-0.819
