t_ms,PWM,Presion_kPa
10,0,8.388
20,0,8.369
30,0,8.356
40,0,8.375
50,0,8.381
60,0,8.388
70,0,8.375
80,0,8.388
90,0,8.369
100,0,8.381
110,0,8.369
120,0,8.381
130,0,8.375
140,0,8.381
150,0,8.375
160,0,8.375
170,0,8.388
180,0,8.381
190,0,8.381
200,0,8.369
210,0,8.369
220,0,8.375
230,0,8.388
240,0,8.381
250,0,8.381
260,0,8.394
270,0,8.381
280,0,8.4
290,0,8.394
300,0,8.4
310,0,8.394
320,0,8.4
330,0,8.394
340,0,8.394
350,0,8.4
360,0,8.394
370,0,8.406
380,0,8.419
390,0,8.375
400,0,8.406
410,0,8.4
420,0,8.413
430,0,8.413
440,0,8.406
450,0,8.413
460,0,8.419
470,0,8.406
480,0,8.419
490,0,8.413
500,0,8.406
510,0,8.413
520,0,8.419
530,0,8.419
540,0,8.419
550,0,8.425
560,0,8.413
570,0,8.381
580,0,8.406
590,0,8.4
600,0,8.406
610,0,8.4
620,0,8.381
630,0,8.394
640,0,8.394
650,0,8.394
660,0,8.4
670,0,8.4
680,0,8.394
690,0,8.4
700,0,8.394
710,0,8.4
720,0,8.388
730,0,8.406
0,0,8.4
750,0,8.413
760,0,8.406
770,0,8.4
780,0,8.394
790,0,8.388
800,0,8.406
810,0,8.394
820,0,8.4
830,0,8.406
840,0,8.4
850,0,8.406
860,0,8.394
870,0,8.4
880,0,8.4
890,0,8.394
900,0,8.394
910,0,8.406
920,0,8.4
930,0,8.4
940,0,8.394
950,0,8.394
960,0,8.388
970,0,8.388
980,0,8.388
990,0,8.394
1000,0,8.4
1010,0,8.4
1020,0,8.394
1030,0,8.381
1040,0,8.381
1050,0,8.394
1060,0,8.4
1070,0,8.394
1080,0,8.394
1090,0,8.388
1100,0,8.381
1110,0,8.375
1120,0,8.388
1130,0,8.394
1140,0,8.388
1150,0,8.375
1160,0,8.375
1170,0,8.381
1180,0,8.375
1190,0,8.381
1200,0,8.375
1210,0,8.369
1220,0,8.388
1230,0,8.375
1240,0,8.375
1250,0,8.381
1260,0,8.388
1270,0,8.381
1280,0,8.394
1290,0,8.381
1300,0,8.381
1310,0,8.381
1320,0,8.388
1330,0,8.375
1340,0,8.388
1350,0,8.381
1360,0,8.381
1370,0,8.394
1380,0,8.381
1390,0,8.381
1400,0,8.381
1410,0,8.381
1420,0,8.375
1430,0,8.388
1440,0,8.388
1450,0,8.381
1460,0,8.375
1470,0,8.375
1480,0,8.381
1490,0,8.381
1500,0,8.388
1510,0,8.369
1520,0,8.394
1530,0,8.388
1540,0,8.388
1550,0,8.388
1560,0,8.4
1570,0,8.388
1580,0,8.381
1590,0,8.388
1600,0,8.394
1610,0,8.394
1620,0,8.375
1630,0,8.388
1640,0,8.375
1650,0,8.388
1660,0,8.388
1670,0,8.381
1680,0,8.375
1690,0,8.381
1700,0,8.388
1710,0,8.381
1720,0,8.394
1730,0,8.388
1740,0,8.394
1750,0,8.394
1760,0,8.375
1770,0,8.381
1780,0,8.381
1790,0,8.363
1800,0,8.369
1810,0,8.388
1820,0,8.4
1830,0,8.388
1840,0,8.375
1850,0,8.375
1860,0,8.369
1870,0,8.375
1880,0,8.381
1890,0,8.388
1900,0,8.388
1910,0,8.4
1920,0,8.388
1930,0,8.369
1940,0,8.388
1950,0,8.4
1960,0,8.406
1970,0,8.4
1980,0,8.381
1990,0,8.381
2000,0,8.394
2010,0,8.394
2020,0,8.388
2030,0,8.381
2040,0,8.388
2050,0,8.381
2060,0,8.388
2070,0,8.375
2080,0,8.369
2090,0,8.388
2100,0,8.388
2110,0,8.381
2120,0,8.394
2130,0,8.369
2140,0,8.388
2150,0,8.388
2160,0,8.369
2170,0,8.381
2180,0,8.388
2190,0,8.388
2200,0,8.388
2210,0,8.388
2220,0,8.388
2230,0,8.394
2240,0,8.4
2250,0,8.394
2260,0,8.375
2270,0,8.388
2280,0,8.388
2290,0,8.394
2300,0,8.394
2310,0,8.388
2320,0,8.388
2330,0,8.4
2340,0,8.4
2350,0,8.375
2360,0,8.388
2370,0,8.394
2380,0,8.375
2390,0,8.388
2400,0,8.394
2410,0,8.406
2420,0,8.406
2430,0,8.394
2440,0,8.4
2450,0,8.369
2460,0,8.375
2470,0,8.394
2480,0,8.394
2490,0,8.381
2500,0,8.406
2510,0,8.394
2520,0,8.375
2530,0,8.394
2540,0,8.388
2550,0,8.388
2560,0,8.394
2570,0,8.394
2580,0,8.381
2590,0,8.388
2600,0,8.388
2610,0,8.381
2620,0,8.406
2630,0,8.388
2640,0,8.381
2650,0,8.394
2660,0,8.406
2670,0,8.369
2680,0,8.394
2690,0,8.394
2700,0,8.394
2710,0,8.388
2720,0,8.394
2730,0,8.394
2740,0,8.394
2750,0,8.394
2760,0,8.388
2770,0,8.388
2780,0,8.375
2790,0,8.394
2800,0,8.394
2810,0,8.381
2820,0,8.394
2830,0,8.388
2840,0,8.388
2850,0,8.394
2860,0,8.4
2870,0,8.388
2880,0,8.381
2890,0,8.406
2900,0,8.4
2910,0,8.4
2920,0,8.394
2930,0,8.375
2940,0,8.394
2950,0,8.4
2960,0,8.406
2970,0,8.375
2980,0,8.388
2990,0,8.388
3000,0,8.381
3010,0,8.4
3020,0,8.388
3030,0,8.381
3040,0,8.388
3050,0,8.375
3060,0,8.369
3070,0,8.388
3080,0,8.388
3090,0,8.381
3100,0,8.394
3110,0,8.388
3120,0,8.375
3130,0,8.388
3140,0,8.388
3150,0,8.381
3160,0,8.388
3170,0,8.394
3180,0,8.381
3190,0,8.388
3200,0,8.381
3210,0,8.394
3220,0,8.394
3230,0,8.388
3240,0,8.394
3250,0,8.406
3260,0,8.394
3270,0,8.394
3280,0,8.394
3290,0,8.4
3300,0,8.413
3310,0,8.381
3320,0,8.4
3330,0,8.4
3340,0,8.388
3350,0,8.394
3360,0,8.381
3370,0,8.394
3380,0,8.388
3390,0,8.394
3400,0,8.394
3410,0,8.394
3420,0,8.4
3430,0,8.4
3440,0,8.388
3450,0,8.394
3460,0,8.381
3470,0,8.4
3480,0,8.4
3490,0,8.406
3500,0,8.4
3510,0,8.394
3520,0,8.4
3530,0,8.4
3540,0,8.4
3550,0,8.394
3560,0,8.4
3570,0,8.406
3580,0,8.394
3590,0,8.381
3600,0,8.388
3610,0,8.388
3620,0,8.375
3630,0,8.4
3640,0,8.394
3650,0,8.375
3660,0,8.394
3670,0,8.394
3680,0,8.388
3690,0,8.394
3700,0,8.4
3710,0,8.4
