t_ms,PWM,Presion_kPa
10,0,3.256
20,0,3.244
30,0,3.244
40,0,3.231
50,0,3.231
60,0,3.238
70,0,3.225
80,0,3.231
90,0,3.225
100,0,3.225
110,0,3.263
120,0,3.244
130,0,3.238
140,0,3.244
150,0,3.244
160,0,3.244
170,0,3.231
180,0,3.238
190,0,3.238
200,0,3.244
210,0,3.238
220,0,3.238
230,0,3.238
240,0,3.238
250,0,3.238
260,0,3.238
270,0,3.238
280,0,3.231
290,0,3.238
300,0,3.238
310,0,3.244
320,0,3.231
330,0,3.231
340,0,3.238
350,0,3.244
360,0,3.244
370,0,3.244
380,0,3.250
390,0,3.238
400,0,3.244
410,0,3.238
420,0,3.231
430,0,3.231
440,0,3.244
450,0,3.238
460,0,3.231
470,0,3.231
480,0,3.225
490,0,3.231
500,0,3.225
510,0,3.231
520,0,3.238
530,0,3.231
540,0,3.231
550,0,3.231
560,0,3.244
570,0,3.244
580,0,3.231
590,0,3.231
600,0,3.231
610,0,3.225
620,0,3.231
630,0,3.225
640,0,3.238
650,0,3.231
660,0,3.225
670,0,3.231
680,0,3.231
690,0,3.238
700,0,3.225
710,0,3.238
720,0,3.231
730,0,3.225
740,0,3.225
750,0,3.231
760,0,3.231
770,0,3.231
780,0,3.231
790,0,3.231
800,0,3.231
810,0,3.225
820,0,3.231
830,0,3.225
840,0,3.225
850,0,3.238
860,0,3.231
870,0,3.231
880,0,3.231
890,0,3.238
900,0,3.231
910,0,3.225
920,0,3.225
930,0,3.225
940,0,3.219
950,0,3.219
960,0,3.231
970,0,3.231
980,0,3.231
990,0,3.231
1000,0,3.231
1010,0,3.231
1020,0,3.231
1030,0,3.225
1040,0,3.225
1050,0,3.225
1060,0,3.231
1070,0,3.231
1080,0,3.231
1090,0,3.238
1100,0,3.231
1110,0,3.225
1120,0,3.219
1130,0,3.225
1140,0,3.219
1150,0,3.225
1160,0,3.225
1170,0,3.231
1180,0,3.231
1190,0,3.238
1200,0,3.231
1210,0,3.231
1220,0,3.231
1230,0,3.225
1240,0,3.219
1250,0,3.219
1260,0,3.231
1270,0,3.225
1280,0,3.225
1290,0,3.231
1300,0,3.225
1310,0,3.219
1320,0,3.225
1330,0,3.225
1340,0,3.225
1350,0,3.225
1360,0,3.219
1370,0,3.219
1380,0,3.225
1390,0,3.231
1400,0,3.231
1410,0,3.231
1420,0,3.231
1430,0,3.238
1440,0,3.231
1450,0,3.219
1460,0,3.225
1470,0,3.225
1480,0,3.225
1490,0,3.225
1500,0,3.225
1510,0,3.225
1520,0,3.219
1530,0,3.213
1540,0,3.219
1550,0,3.231
1560,0,3.219
1570,0,3.225
1580,0,3.231
1590,0,3.225
1600,0,3.225
1610,0,3.219
1620,0,3.225
1630,0,3.225
1640,0,3.231
1650,0,3.219
1660,0,3.213
1670,0,3.219
1680,0,3.219
1690,0,3.225
1700,0,3.225
1710,0,3.225
1720,0,3.238
1730,0,3.225
1740,0,3.225
1750,0,3.225
1760,0,3.219
1770,0,3.238
1780,0,3.225
1790,0,3.225
1800,0,3.225
1810,0,3.225
1820,0,3.231
1830,0,3.225
1840,0,3.225
1850,0,3.219
1860,0,3.219
1870,0,3.213
1880,0,3.219
1890,0,3.219
1900,0,3.225
1910,0,3.225
1920,0,3.231
1930,0,3.219
1940,0,3.225
1950,0,3.225
1960,0,3.219
1970,0,3.225
1980,0,3.219
1990,0,3.225
2000,0,3.225
2010,0,3.225
2020,0,3.225
2030,0,3.231
2040,0,3.231
2050,0,3.225
2060,0,3.225
2070,0,3.225
2080,0,3.225
2090,0,3.219
2100,0,3.244
2110,0,3.225
2120,0,3.231
2130,0,3.231
2140,0,3.231
2150,0,3.225
2160,0,3.231
2170,0,3.225
2180,0,3.231
2190,0,3.231
2200,0,3.238
2210,0,3.238
2220,0,3.231
2230,0,3.231
2240,0,3.225
2250,0,3.219
2260,0,3.225
2270,0,3.219
2280,0,3.225
2290,0,3.231
2300,0,3.238
2310,0,3.231
2320,0,3.231
2330,0,3.238
2340,0,3.244
2350,0,3.238
2360,0,3.238
2370,0,3.238
2380,0,3.238
2390,0,3.231
2400,0,3.231
2410,0,3.231
2420,0,3.231
2430,0,3.256
2440,0,3.231
2450,0,3.238
2460,0,3.238
2470,0,3.231
2480,0,3.231
2490,0,3.231
2500,0,3.231
2510,0,3.238
2520,0,3.238
2530,0,3.238
2540,0,3.244
2550,0,3.238
2560,0,3.238
2570,0,3.238
2580,0,3.231
2590,0,3.231
2600,0,3.231
2610,0,3.238
2620,0,3.238
2630,0,3.244
2640,0,3.244
2650,0,3.244
2660,0,3.244
2670,0,3.244
2680,0,3.231
2690,0,3.231
2700,0,3.225
2710,0,3.238
2720,0,3.231
2730,0,3.238
2740,0,3.244
2750,0,3.250
2760,0,3.250
2770,0,3.231
2780,0,3.231
2790,0,3.238
2800,0,3.231
2810,0,3.238
2820,0,3.244
2830,0,3.244
2840,0,3.238
2850,0,3.244
2860,0,3.238
2870,0,3.238
2880,0,3.244
2890,0,3.231
2900,0,3.238
2910,0,3.238
2920,0,3.231
2930,0,3.238
2940,0,3.238
2950,0,3.244
2960,0,3.244
2970,0,3.244
2980,0,3.238
2990,0,3.238
3000,0,3.244
3010,0,3.238
3020,0,3.238
3030,0,3.238
3040,0,3.244
3050,0,3.238
3060,0,3.238
3070,0,3.244
3080,0,3.238
3090,0,3.263
3100,0,3.231
3110,0,3.231
3120,0,3.231
3130,0,3.250
3140,0,3.244
3150,0,3.244
3160,0,3.244
3170,0,3.244
3180,0,3.238
3190,0,3.244
3200,0,3.244
3210,0,3.244
3220,0,3.238
3230,0,3.238
3240,0,3.238
3250,0,3.238
3260,0,3.250
3270,0,3.238
3280,0,3.250
3290,0,3.256
3300,0,3.250
3310,0,3.244
3320,0,3.238
3330,0,3.238
3340,0,3.238
3350,0,3.244
3360,0,3.244
3370,0,3.244
3380,0,3.250
3390,0,3.244
3400,0,3.244
3410,0,3.250
3420,0,3.263
3430,0,3.244
3440,0,3.244
3450,0,3.250
3460,0,3.250
3470,0,3.244
3480,0,3.244
3490,0,3.256
3500,0,3.250
3510,0,3.244
3520,0,3.238
3530,0,3.244
3540,0,3.244
3550,0,3.250
3560,0,3.250
3570,0,3.244
3580,0,3.250
3590,0,3.250
3600,0,3.244
3610,0,3.244
3620,0,3.244
3630,0,3.238
3640,0,3.238
3650,0,3.238
3660,0,3.238
3670,0,3.244
3680,0,3.244
3690,0,3.238
3700,0,3.238
3710,0,3.250
3720,0,3.238
3730,0,3.244
3740,0,3.238
3750,0,3.263
3760,0,3.250
3770,0,3.244
3780,0,3.244
3790,0,3.250
3800,0,3.244
3810,0,3.238
3820,0,3.238
3830,0,3.244
3840,0,3.238
3850,0,3.238
3860,0,3.238
3870,0,3.250
3880,0,3.244
3890,0,3.244
3900,0,3.244
3910,0,3.244
3920,0,3.244
3930,0,3.238
3940,0,3.231
3950,0,3.244
3960,0,3.244
3970,0,3.238
3980,0,3.238
3990,0,3.244
4000,0,3.244
4010,0,3.238
4020,0,3.238
4030,0,3.238
4040,0,3.244
4050,0,3.244
4060,0,3.231
4070,0,3.231
