t_ms,PWM,Presion_kPa
10,0,-7.144
20,0,-7.481
30,0,-7.556
40,0,-7.594
50,0,-7.675
60,0,-7.719
70,0,-7.737
80,0,-7.787
90,0,-7.812
100,0,-7.825
110,0,-7.825
120,0,-7.862
130,0,-3.4
140,0,0.525
150,0,0.563
160,0,0.531
170,0,0.494
180,0,0.475
190,0,0.5
200,0,0.563
210,0,0.625
220,0,0.625
230,0,0.625
240,0,0.675
250,0,0.713
260,0,0.756
270,0,0.756
280,0,0.781
290,0,0.706
300,0,0.763
310,0,0.688
320,0,0.6
330,0,0.544
340,0,0.363
350,0,0.194
360,0,-0.131
370,0,-2.106
380,0,-8.2
390,0,-8.306
400,0,-8.369
410,0,-8.425
420,0,-8.469
430,0,-8.487
440,0,-8.512
450,0,-8.512
460,0,-8.581
470,0,-8.637
480,0,-8.675
490,0,-8.687
500,0,-8.669
510,0,-8.744
520,0,-8.744
530,0,-8.837
540,0,-8.856
550,0,-8.862
560,0,-8.919
570,0,-9.019
580,0,-9.037
590,0,-9.006
600,0,-9.006
610,0,-8.931
620,0,-8.95
630,0,-9.062
640,0,-9.075
650,0,-9.137
660,0,-9.187
670,0,-9.131
680,0,-9.169
690,0,-9.219
700,0,-9.212
710,0,-9.219
720,0,-9.194
730,0,-9.169
740,0,-9.162
750,0,-9.219
760,0,-9.194
770,0,-9.194
780,0,-9.194
790,0,-9.194
800,0,-9.281
810,0,-9.25
820,0,-9.288
830,0,-9.288
840,0,-9.262
850,0,-9.231
860,0,-9.144
870,0,-9.125
880,0,-9.106
890,0,-9.144
900,0,-9.094
910,0,-9.1
920,0,-9.125
930,0,-9.225
940,0,-9.25
950,0,-9.319
960,0,-9.256
970,0,-9.162
980,0,-9.15
990,0,-9.206
1000,0,-9.212
1010,0,-9.162
1020,0,-9.194
1030,0,-9.175
1040,0,-9.206
1050,0,-9.162
1060,0,-9.187
1070,0,-9.25
1080,0,-9.231
1090,0,-9.288
1100,0,-9.231
1110,0,-9.3
1120,0,-9.275
1130,0,-9.25
1140,0,-9.294
1150,0,-9.25
1160,0,-9.275
1170,0,-9.3
1180,0,-9.3
1190,0,-9.275
1200,0,-9.406
1210,0,-9.431
1220,0,-9.462
1230,0,-9.369
1240,0,-9.4
1250,0,-9.412
1260,0,-9.4
1270,0,-9.369
1280,0,-9.362
1290,0,-9.306
1300,0,-9.375
1310,0,-9.431
1320,0,-9.419
1330,0,-9.412
1340,0,-9.4
1350,0,-9.4
1360,0,-9.425
1370,0,-9.456
1380,0,-9.394
1390,0,-9.381
1400,0,-9.306
1410,0,-9.331
1420,0,-9.4
1430,0,-9.369
1440,0,-9.356
1450,0,-9.325
1460,0,-9.325
1470,0,-9.444
1480,0,-9.437
1490,0,-9.369
1500,0,-9.431
1510,0,-9.419
1520,0,-9.4
1530,0,-9.406
1540,0,-9.312
1550,0,-9.331
1560,0,-9.281
1570,0,-9.225
1580,0,-9.262
1590,0,-9.288
1600,0,-9.288
1610,0,-9.25
1620,0,-9.237
1630,0,-9.219
1640,0,-9.237
1650,0,-9.25
1660,0,-9.137
1670,0,-9.131
1680,0,-9.206
1690,0,-9.2
1700,0,-9.3
1710,0,-9.294
1720,0,-9.331
1730,0,-9.3
1740,0,-9.375
1750,0,-9.35
1760,0,-9.212
1770,0,-9.225
1780,0,-9.225
1790,0,-9.156
1800,0,-9.156
1810,0,-9.219
1820,0,-9.206
1830,0,-9.281
1840,0,-9.319
1850,0,-9.319
1860,0,-9.331
