t_ms,PWM,Presion_kPa
10,0,3.413
20,0,3.400
30,0,3.419
40,0,3.406
50,0,3.400
60,0,3.400
70,0,3.419
80,0,3.400
90,0,3.394
100,0,3.394
110,0,3.400
120,0,3.425
130,0,3.388
140,0,3.400
150,0,3.394
160,0,3.394
170,0,3.381
180,0,3.381
190,0,3.381
200,0,3.381
210,0,3.388
220,0,3.388
230,0,3.394
240,0,3.394
250,0,3.394
260,0,3.388
270,0,3.388
280,0,3.375
290,0,3.375
300,0,3.375
310,0,3.375
320,0,3.388
330,0,3.388
340,0,3.388
350,0,3.394
360,0,3.394
370,0,3.394
380,0,3.394
390,0,3.394
400,0,3.394
410,0,3.388
420,0,3.388
430,0,3.381
440,0,3.394
450,0,3.406
460,0,3.394
470,0,3.394
480,0,3.394
490,0,3.388
500,0,3.388
510,0,3.388
520,0,3.394
530,0,3.388
540,0,3.400
550,0,3.413
560,0,3.394
570,0,3.406
580,0,3.394
590,0,3.388
600,0,3.388
610,0,3.388
620,0,3.381
630,0,3.388
640,0,3.394
650,0,3.406
660,0,3.400
670,0,3.425
680,0,3.394
690,0,3.388
700,0,3.394
710,0,3.381
720,0,3.388
730,0,3.375
740,0,3.388
750,0,3.388
760,0,3.388
770,0,3.394
780,0,3.406
790,0,3.388
800,0,3.388
810,0,3.388
820,0,3.388
830,0,3.394
840,0,3.388
850,0,3.394
860,0,3.394
870,0,3.394
880,0,3.388
890,0,3.388
900,0,3.388
910,0,3.388
920,0,3.388
930,0,3.388
940,0,3.388
950,0,3.394
960,0,3.400
970,0,3.419
980,0,3.400
990,0,3.381
1000,0,3.381
1010,0,3.394
1020,0,3.381
1030,0,3.394
1040,0,3.381
1050,0,3.394
1060,0,3.381
1070,0,3.394
1080,0,3.381
1090,0,3.394
1100,0,3.388
1110,0,3.413
1120,0,3.381
1130,0,3.381
1140,0,3.400
1150,0,3.394
1160,0,3.394
1170,0,3.394
1180,0,3.400
1190,0,3.388
1200,0,3.400
1210,0,3.388
1220,0,3.388
1230,0,3.394
1240,0,3.394
1250,0,3.394
1260,0,3.394
1270,0,3.400
1280,0,3.394
1290,0,3.400
1300,0,3.394
1310,0,3.400
1320,0,3.394
1330,0,3.388
1340,0,3.388
1350,0,3.388
1360,0,3.394
1370,0,3.400
1380,0,3.400
1390,0,3.400
1400,0,3.394
1410,0,3.400
1420,0,3.394
1430,0,3.394
1440,0,3.406
1450,0,3.388
1460,0,3.400
1470,0,3.400
1480,0,3.400
1490,0,3.394
1500,0,3.388
1510,0,3.388
1520,0,3.400
1530,0,3.394
1540,0,3.400
1550,0,3.394
1560,0,3.406
1570,0,3.394
1580,0,3.400
1590,0,3.394
1600,0,3.394
1610,0,3.400
1620,0,3.388
1630,0,3.394
1640,0,3.400
1650,0,3.388
1660,0,3.394
1670,0,3.400
1680,0,3.400
1690,0,3.394
1700,0,3.400
1710,0,3.400
1720,0,3.400
1730,0,3.394
1740,0,3.388
1750,0,3.388
1760,0,3.394
1770,0,3.406
1780,0,3.394
1790,0,3.400
1800,0,3.400
1810,0,3.394
1820,0,3.394
1830,0,3.394
1840,0,3.400
1850,0,3.400
1860,0,3.394
1870,0,3.406
1880,0,3.388
1890,0,3.406
1900,0,3.406
1910,0,3.388
1920,0,3.394
1930,0,3.381
1940,0,3.394
1950,0,3.381
1960,0,3.400
1970,0,3.406
1980,0,3.394
1990,0,3.413
2000,0,3.394
2010,0,3.406
2020,0,3.400
2030,0,3.400
2040,0,3.394
2050,0,3.388
2060,0,3.406
2070,0,3.375
2080,0,3.388
2090,0,3.381
2100,0,3.394
2110,0,3.375
2120,0,3.394
2130,0,3.388
2140,0,3.388
2150,0,3.375
2160,0,3.394
2170,0,3.388
2180,0,3.406
2190,0,3.400
2200,0,3.400
2210,0,3.394
2220,0,3.406
2230,0,3.381
2240,0,3.394
2250,0,3.381
2260,0,3.394
2270,0,3.381
2280,0,3.394
2290,0,3.388
2300,0,3.400
2310,0,3.400
2320,0,3.394
2330,0,3.400
2340,0,3.400
2350,0,3.394
2360,0,3.400
2370,0,3.400
2380,0,3.400
2390,0,3.400
2400,0,3.400
2410,0,3.406
2420,0,3.394
2430,0,3.406
2440,0,3.406
2450,0,3.388
2460,0,3.394
2470,0,3.381
2480,0,3.394
2490,0,3.388
2500,0,3.394
2510,0,3.388
2520,0,3.394
2530,0,3.375
2540,0,3.388
2550,0,3.381
2560,0,3.400
2570,0,3.394
2580,0,3.394
2590,0,3.400
2600,0,3.406
2610,0,3.394
2620,0,3.400
2630,0,3.400
2640,0,3.394
2650,0,3.394
2660,0,3.394
2670,0,3.394
2680,0,3.394
2690,0,3.388
2700,0,3.400
2710,0,3.400
2720,0,3.406
2730,0,3.381
2740,0,3.394
2750,0,3.388
2760,0,3.394
2770,0,3.394
2780,0,3.406
2790,0,3.406
2800,0,3.394
2810,0,3.406
2820,0,3.400
2830,0,3.400
2840,0,3.400
2850,0,3.394
2860,0,3.400
2870,0,3.394
2880,0,3.406
2890,0,3.388
2900,0,3.400
2910,0,3.400
2920,0,3.406
2930,0,3.400
2940,0,3.406
2950,0,3.394
2960,0,3.381
2970,0,3.400
2980,0,3.394
2990,0,3.394
3000,0,3.400
3010,0,3.400
3020,0,3.400
3030,0,3.400
3040,0,3.394
3050,0,3.406
3060,0,3.388
3070,0,3.400
3080,0,3.394
3090,0,3.394
3100,0,3.419
3110,0,3.406
3120,0,3.394
3130,0,3.406
3140,0,3.406
3150,0,3.394
3160,0,3.400
3170,0,3.388
3180,0,3.400
3190,0,3.400
3200,0,3.400
3210,0,3.406
3220,0,3.400
3230,0,3.406
3240,0,3.400
3250,0,3.394
3260,0,3.400
3270,0,3.406
3280,0,3.400
3290,0,3.388
3300,0,3.400
3310,0,3.413
3320,0,3.394
3330,0,3.413
3340,0,3.400
3350,0,3.400
3360,0,3.400
3370,0,3.400
3380,0,3.406
3390,0,3.400
3400,0,3.394
3410,0,3.400
3420,0,3.400
3430,0,3.413
3440,0,3.400
3450,0,3.400
3460,0,3.388
3470,0,3.381
3480,0,3.394
3490,0,3.381
3500,0,3.394
3510,0,3.394
3520,0,3.406
3530,0,3.406
3540,0,3.394
3550,0,3.406
3560,0,3.406
3570,0,3.394
3580,0,3.400
3590,0,3.400
3600,0,3.400
3610,0,3.400
3620,0,3.400
3630,0,3.413
3640,0,3.406
3650,0,3.400
3660,0,3.406
3670,0,3.394
3680,0,3.394
3690,0,3.406
3700,0,3.394
3710,0,3.400
3720,0,3.400
3730,0,3.394
3740,0,3.400
3750,0,3.400
3760,0,3.413
3770,0,3.400
3780,0,3.400
3790,0,3.400
3800,0,3.394
3810,0,3.394
3820,0,3.406
3830,0,3.394
3840,0,3.400
3850,0,3.413
3860,0,3.406
3870,0,3.394
3880,0,3.406
3890,0,3.400
3900,0,3.394
3910,0,3.406
3920,0,3.394
3930,0,3.406
3940,0,3.406
3950,0,3.406
3960,0,3.425
3970,0,3.400
3980,0,3.406
3990,0,3.413
4000,0,3.388
4010,0,3.394
4020,0,3.388
4030,0,3.400
4040,0,3.406
4050,0,3.400
4060,0,3.406
4070,0,3.400
4080,0,3.400
4090,0,3.419
4100,0,3.388
4110,0,3.400
4120,0,3.394
4130,0,3.400
4140,0,3.400
4150,0,3.406
4160,0,3.406
4170,0,3.400
4180,0,3.400
4190,0,3.400
4200,0,3.400
4210,0,3.406
4220,0,3.400
4230,0,3.400
4240,0,3.406
4250,0,3.406
4260,0,3.413
4270,0,3.406
4280,0,3.406
4290,0,3.413
4300,0,3.406
4310,0,3.394
4320,0,3.400
4330,0,3.394
4340,0,3.394
4350,0,3.394
4360,0,3.406
4370,0,3.406
4380,0,3.400
4390,0,3.400
4400,0,3.400
4410,0,3.406
4420,0,3.425
4430,0,3.400
4440,0,3.413
4450,0,3.406
4460,0,3.419
4470,0,3.406
4480,0,3.413
4490,0,3.394
4500,0,3.413
4510,0,3.400
4520,0,3.400
4530,0,3.400
4540,0,3.413
4550,0,3.406
4560,0,3.400
4570,0,3.406
4580,0,3.406
4590,0,3.413
4600,0,3.394
4610,0,3.400
4620,0,3.406
4630,0,3.394
4640,0,3.400
4650,0,3.406
4660,0,3.400
4670,0,3.413
4680,0,3.413
4690,0,3.413
4700,0,3.406
4710,0,3.413
4720,0,3.394
4730,0,3.406
